iso3,pcode,valid_date,adm_level,band,mean_old,median_old,min_old,max_old,count_old,sum_old,std_old,mean_new,max_new,min_new,median_new,sum_new,std_new,count_new,native_px,mean_rel,size_bucket
NGA,NG002,2026-08-20,1,MFED,0.018561244,0.0,0.0,0.4253,1244,23.090189,0.048729748,0.02013704592325029,0.4253000020980835,0.0,0.0,25.074702023503683,0.05223944884728676,1245,448.1984870779044,0.0848974305413091,>64 px
NGA,NG002,2026-08-20,1,SFED,0.011742893,0.0,0.0,0.3017,1244,14.608158,0.037985288,0.013069410985596884,0.30169999599456787,0.0,0.0,16.274064593961658,0.041463698175275815,1245,448.1984870779044,0.11296347378766738,>64 px
NGA,NG002001,2026-08-20,2,MFED,0.04573631,0.0037,0.0,0.22413614,52,2.378288,0.07295344,0.04183430646991242,0.22484198212623596,0.0,0.003700000001117587,2.1597894095262817,0.06667812713076009,52,18.734984990394718,0.08531522394542933,16-64 px
NGA,NG002001,2026-08-20,2,SFED,0.032935705,0.002,0.0,0.18418595,52,1.7126566,0.060103424,0.030478862447481596,0.22243402898311615,0.0,0.0010999999940395355,1.57353927633109,0.05551690205631054,52,18.734984990394718,0.07459511045895045,16-64 px
NGA,NG002002,2026-08-20,2,MFED,0.03484574,0.0002,0.0,0.31602642,153,5.331398,0.062745035,0.03856208618352096,0.3361999988555908,0.0,0.0003000000142492354,6.002648746246438,0.06995280163522642,156,55.12409045250754,0.10665137785912877,16-64 px
NGA,NG002002,2026-08-20,2,SFED,0.028754668,0.0002,0.0,0.25320128,153,4.399464,0.051466484,0.03218910520818793,0.30169999599456787,0.0,0.00019999999494757503,5.010618230071124,0.05791266339070135,156,55.12409045250754,0.11943929271546196,16-64 px
NGA,NG002003,2026-08-20,2,MFED,0.018612122,0.0,0.0,0.0906,66,1.2284,0.031415954,0.015130403585104422,0.1354999989271164,0.0,0.0,1.0409249676528243,0.030407939073001683,69,23.779019410885603,0.18706724654478282,16-64 px
NGA,NG002003,2026-08-20,2,SFED,2.4242425e-05,0.0,0.0,0.0005,66,0.0016000001,8.8865934e-05,1.864620990971676e-05,0.0005000000237487257,0.0,0.0,0.0012828015682428827,7.81545464814836e-05,69,23.779019410885603,0.23084386526031286,16-64 px
NGA,NG002004,2026-08-20,2,MFED,1.5068493e-05,0.0,0.0,0.0001,73,0.0011,3.577415e-05,1.3230367910530973e-05,0.00019999999494757503,0.0,0.0,0.0009447194893917224,3.646363253770068e-05,71,26.301036621131047,0.12198466624824576,16-64 px
NGA,NG002004,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,26.301036621131047,,16-64 px
NGA,NG002005,2026-08-20,2,MFED,0.071462065,0.051200002,0.0,0.4253,38,2.7155583,0.100791566,0.08752413412354451,0.4253000020980835,0.0,0.05260000005364418,3.4396184754532544,0.11153786081679305,39,13.690950569903832,0.2247635738422127,4-16 px
NGA,NG002005,2026-08-20,2,SFED,0.059276592,0.03,0.0,0.289,38,2.2525105,0.081009656,0.07399324659921425,0.289000004529953,0.0,0.029999999329447746,2.9078669627530958,0.08890095602812301,39,13.690950569903832,0.24827092959754235,4-16 px
NGA,NG002006,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,21,0.0,0.0,0.00024128001590749398,0.0075052534230053425,0.0,0.0,0.005475623014031127,0.0012876868487958083,23,7.566051630736329,,4-16 px
NGA,NG002006,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,7.566051630736329,,4-16 px
NGA,NG002007,2026-08-20,2,MFED,7.358012e-05,0.0,0.0,0.0049014706,87,0.006401471,0.0005267924,6.964889997212175e-05,0.0049014706164598465,0.0,0.0,0.0061175883398474655,0.0004940568547873467,88,31.34507104162193,0.053427746895197435,16-64 px
NGA,NG002007,2026-08-20,2,SFED,4.598736e-06,0.0,0.0,0.00030009003,87,0.00040009004,3.3599077e-05,3.7982176677606967e-06,0.00030009003239683807,0.0,0.0,0.00033361520606637116,3.107420944154793e-05,88,31.34507104162193,0.17407355678588707,16-64 px
NGA,NG002008,2026-08-20,2,MFED,0.021526562,0.0,0.0,0.1853,91,1.9589171,0.04558243,0.026275242813693433,0.18529999256134033,0.0,0.0,2.247802476918062,0.04897312670303966,86,32.78622373319076,0.22059634110144638,16-64 px
NGA,NG002008,2026-08-20,2,SFED,0.005188173,0.0,0.0,0.07234469,91,0.47212374,0.016828008,0.005751995007585095,0.07234469056129456,0.0,0.0,0.49207342124092296,0.01705399748525996,86,32.78622373319076,0.10867448089820736,16-64 px
NGA,NG002009,2026-08-20,2,MFED,0.03367049,0.0064026266,0.0,0.1442808,36,1.2121376,0.047940645,0.039322997073924934,0.24761269986629486,0.0,0.00782268587499857,1.4324746771728023,0.048544127629686774,36,12.97037422411942,0.16787718485608427,4-16 px
NGA,NG002009,2026-08-20,2,SFED,0.038137455,0.0,0.0,0.15380356,36,1.3729484,0.055366963,0.044626773054170614,0.19598044455051422,0.0,0.00570000009611249,1.625682859418331,0.05437045831990464,36,12.97037422411942,0.17015603306960606,4-16 px
NGA,NG002010,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,10.448357013873977,,4-16 px
NGA,NG002010,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,10.448357013873977,,4-16 px
NGA,NG002011,2026-08-20,2,MFED,0.01042087,0.0001,0.0,0.07911076,46,0.47936,0.024202464,0.009042168429135584,0.0791107565164566,0.0,9.999999747378752e-05,0.40440437192678036,0.02231526469090795,45,16.573255953041482,0.13230196431434382,16-64 px
NGA,NG002011,2026-08-20,2,SFED,0.0014721383,5e-05,0.0,0.01170117,46,0.067718364,0.0033710732,0.0012231744957878065,0.011701170355081558,0.0,0.0,0.05470558501565232,0.0030191197029475255,45,16.573255953041482,0.1691171299681515,16-64 px
NGA,NG002012,2026-08-20,2,MFED,0.0020694148,0.0,0.0,0.0825,67,0.1386508,0.01003229,0.002326880430979062,0.08730000257492065,0.0,0.0,0.16140329997503444,0.009890796361635161,69,24.13930758377781,0.12441470457206628,16-64 px
NGA,NG002012,2026-08-20,2,SFED,0.00037043073,0.0,0.0,0.017507004,67,0.024818858,0.0021497703,0.00037311677006923445,0.06419999897480011,0.0,0.0,0.025881122709799653,0.00217353032486007,69,24.13930758377781,0.007251126463602118,16-64 px
NGA,NG002013,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,9.727780668089565,,4-16 px
NGA,NG002013,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,9.727780668089565,,4-16 px
NGA,NG002014,2026-08-20,2,MFED,7.692308e-06,0.0,0.0,0.0001,26,0.0002,2.6646934e-05,1.1165051634977377e-05,9.999999747378752e-05,0.0,0.0,0.00027777777076052094,3.1493598671487735e-05,25,9.367492495197359,0.4514566544887929,4-16 px
NGA,NG002014,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,9.367492495197359,,4-16 px
NGA,NG002015,2026-08-20,2,MFED,2.3529412e-05,0.0,0.0,0.0002,17,0.0004,6.443795e-05,6.423709580352801e-05,0.0017020425293594599,0.0,0.0,0.001065762001015305,0.0002430785730926502,17,6.124898939167504,1.7300765443491746,4-16 px
NGA,NG002015,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,6.124898939167504,,4-16 px
NGA,NG002016,2026-08-20,2,MFED,0.082055755,0.070721,0.0,0.22484198,30,2.4616728,0.0742712,0.08689167187070165,0.24761269986629486,0.0,0.047072093933820724,2.3879380141279145,0.08095332717096344,27,10.808645186766183,0.058934524101346204,4-16 px
NGA,NG002016,2026-08-20,2,SFED,0.045788713,0.034047283,0.0,0.22243403,30,1.3736613,0.05221225,0.05420214652760911,0.22243402898311615,0.0,0.05216461420059204,1.489571593618411,0.05969843945848446,27,10.808645186766183,0.18374470423768205,4-16 px
NGA,NG002017,2026-08-20,2,MFED,0.0059979567,0.0,0.0,0.22484198,38,0.22792235,0.03597938,0.005843203531179496,0.22484198212623596,0.0,0.0,0.23229659860718302,0.035063221839680206,40,13.690950569903832,0.02580098132760847,4-16 px
NGA,NG002017,2026-08-20,2,SFED,0.0059345895,0.0,0.0,0.22243403,38,0.2255144,0.03559395,0.005693488418801107,0.22243402898311615,0.0,0.0,0.2263446732326836,0.03469584600621266,40,13.690950569903832,0.0406264125259032,4-16 px
NGA,NG002018,2026-08-20,2,MFED,0.013483972,0.0,0.0,0.1759,130,1.7529165,0.03816497,0.012043320703313088,0.17589999735355377,0.0,0.0,1.603486857522205,0.033429581171428795,133,46.8374624759868,0.10684175973421721,16-64 px
NGA,NG002018,2026-08-20,2,SFED,0.0023055673,0.0,0.0,0.058537573,130,0.29972374,0.010903207,0.001946827730694561,0.09687434881925583,0.0,0.0,0.25920697097850526,0.009957959698457737,133,46.8374624759868,0.1555970928740353,16-64 px
NGA,NG002019,2026-08-20,2,MFED,0.0029057353,0.0,0.0,0.1344,184,0.5346553,0.016822306,0.00507695791131716,0.13439999520778656,0.0,0.0,0.9289558069797968,0.02166600145360828,183,66.29302381216593,0.7472196835400525,>64 px
NGA,NG002019,2026-08-20,2,SFED,0.0007872143,0.0,0.0,0.06120163,184,0.14484744,0.006037562,0.000632561274506592,0.06120162829756737,0.0,0.0,0.1157428285772391,0.0051099455974691925,183,66.29302381216593,0.19645606729121676,>64 px
NGA,NG002020,2026-08-20,2,MFED,0.11634419,0.11634419,0.115943514,0.116744876,2,0.23268838,0.00040068105,0.10236603300703881,0.11674487590789795,0.011800000444054604,0.11594351381063461,0.2140631982616977,0.03506688814406771,2,0.7205763457844122,0.12014486493017994,<1 px
NGA,NG002020,2026-08-20,2,SFED,0.12209081,0.12209081,0.07794437,0.16623725,2,0.24418162,0.04414644,0.10320202977556334,0.1662372499704361,0.00039999998989515007,0.07794436812400818,0.21581139672900082,0.05469922962340094,2,0.7205763457844122,0.1547109092358111,<1 px
NGA,NG002021,2026-08-20,2,MFED,0.07837167,0.044378392,0.0002,0.3362,31,2.4295216,0.088879846,0.09153361811074266,0.3361999988555908,0.0,0.08730000257492065,2.8050136265756414,0.09948615368450447,31,11.16893335965839,0.16794267763775683,4-16 px
NGA,NG002021,2026-08-20,2,SFED,0.0650319,0.014408644,0.0,0.3017,31,2.0159888,0.08683325,0.07425129382916719,0.30169999599456787,0.0,0.014408644288778305,2.2754032374171156,0.09638138782502947,31,11.16893335965839,0.14176725313526417,4-16 px
NGA,NG003,2026-08-20,1,MFED,0.0009302469,0.0,0.0,0.06160581,213,0.19814259,0.007266129,0.0007988412400977171,0.10692422091960907,0.0,0.0,0.17557768486963332,0.007235693407373022,220,76.7413808260399,0.14125890653576262,>64 px
NGA,NG003,2026-08-20,1,SFED,0.00093400275,0.0,0.0,0.06160581,213,0.19894259,0.0072657503,0.0008014881354257565,0.10692422091960907,0.0,0.0,0.17615944721546883,0.007235472584909211,220,76.7413808260399,0.14187818459232965,>64 px
NGA,NG003001,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.1617290373532367,,1-4 px
NGA,NG003001,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.1617290373532367,,1-4 px
NGA,NG003002,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4411526915688244,,1-4 px
NGA,NG003002,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4411526915688244,,1-4 px
NGA,NG003003,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.1617290373532367,,1-4 px
NGA,NG003003,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.1617290373532367,,1-4 px
NGA,NG003004,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.8014408644610305,,1-4 px
NGA,NG003004,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.8014408644610305,,1-4 px
NGA,NG003005,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,10,0.0,0.0,1.7963259036518023e-07,9.999999747378752e-05,0.0,0.0,1.694660901432536e-06,4.234500054930526e-06,9,3.602881728922061,,1-4 px
NGA,NG003005,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,10,0.0,0.0,1.7963259036518023e-07,9.999999747378752e-05,0.0,0.0,1.694660901432536e-06,4.234500054930526e-06,9,3.602881728922061,,1-4 px
NGA,NG003006,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.242593556029855,,1-4 px
NGA,NG003006,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.242593556029855,,1-4 px
NGA,NG003007,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.1617290373532367,,1-4 px
NGA,NG003007,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.1617290373532367,,1-4 px
NGA,NG003008,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.1617290373532367,,1-4 px
NGA,NG003008,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.1617290373532367,,1-4 px
NGA,NG003009,2026-08-20,2,MFED,0.00017142856,0.0,0.0,0.0004,7,0.0011999999,0.00019794866,0.00016105570624120585,0.00039999998989515007,0.0,0.0,0.0009198300869661267,0.0001961671574457683,6,2.522017210245443,0.06050831762685376,1-4 px
NGA,NG003009,2026-08-20,2,SFED,0.00017142856,0.0,0.0,0.0004,7,0.0011999999,0.00019794866,0.0001610676175483544,0.00039999998989515007,0.0,0.0,0.0009198981154697175,0.0001961695217751793,6,2.522017210245443,0.060438834997188426,1-4 px
NGA,NG003010,2026-08-20,2,MFED,0.012331163,0.0,0.0,0.06160581,10,0.123311624,0.024637341,0.010893251573147605,0.10692422091960907,0.0,0.0,0.11948032015058858,0.02619758242010499,11,3.602881728922061,0.11660793283264473,1-4 px
NGA,NG003010,2026-08-20,2,SFED,0.012351162,0.0,0.0,0.06160581,10,0.12351162,0.024627484,0.010905587543537066,0.10692422091960907,0.0,0.0,0.11961562462617181,0.026192543771322144,11,3.602881728922061,0.11703955113396901,1-4 px
NGA,NG003011,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0808645186766184,,1-4 px
NGA,NG003011,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0808645186766184,,1-4 px
NGA,NG003012,2026-08-20,2,MFED,1e-05,0.0,0.0,0.0001,10,0.0001,3e-05,3.2603276344033796e-06,9.999999747378752e-05,0.0,0.0,2.793498473659693e-05,1.775958949188869e-05,9,3.602881728922061,0.6739672365596621,1-4 px
NGA,NG003012,2026-08-20,2,SFED,3.0000001e-05,0.0,0.0,0.0003,10,0.0003,9e-05,9.780983614870327e-06,0.0003000000142492354,0.0,0.0,8.380496030740388e-05,5.327877235220678e-05,9,3.602881728922061,0.673967223705415,1-4 px
NGA,NG003013,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.9631699018142674,,1-4 px
NGA,NG003013,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.9631699018142674,,1-4 px
NGA,NG003014,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0808645186766184,,1-4 px
NGA,NG003014,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0808645186766184,,1-4 px
NGA,NG003015,2026-08-20,2,MFED,1.6666667e-05,0.0,0.0,0.0001,12,0.0002,3.7267797e-05,2.1445316419917502e-05,9.999999747378752e-05,0.0,0.0,0.00026799808924551693,4.10442443159323e-05,12,4.3234580747064735,0.2867189594606709,4-16 px
NGA,NG003015,2026-08-20,2,SFED,1.6666667e-05,0.0,0.0,0.0001,12,0.0002,3.7267797e-05,2.1445316419917502e-05,9.999999747378752e-05,0.0,0.0,0.00026799808924551693,4.10442443159323e-05,12,4.3234580747064735,0.2867189594606709,4-16 px
NGA,NG003016,2026-08-20,2,MFED,0.014175736,0.004636436,0.0,0.06160581,5,0.070878685,0.02380551,0.009084306506642704,0.06160581111907959,0.0,9.999999747378752e-05,0.05342392414144214,0.019913813470442205,6,1.8014408644610305,0.35916508979549955,1-4 px
NGA,NG003016,2026-08-20,2,SFED,0.014175736,0.004636436,0.0,0.06160581,5,0.070878685,0.02380551,0.009103244061770332,0.06160581111907959,0.0,0.0003000000142492354,0.05353529406360658,0.01990535390834116,6,1.8014408644610305,0.3578291764342725,1-4 px
NGA,NG003017,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.1617290373532367,,1-4 px
NGA,NG003017,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.1617290373532367,,1-4 px
NGA,NG003018,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.9631699018142674,,1-4 px
NGA,NG003018,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.9631699018142674,,1-4 px
NGA,NG003019,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4411526915688244,,1-4 px
NGA,NG003019,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4411526915688244,,1-4 px
NGA,NG003020,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,3,0.0,0.0,1.8367900070622766e-06,9.999999747378752e-05,0.0,0.0,7.826468399142573e-06,1.3427777125647491e-05,4,1.0808645186766184,,1-4 px
NGA,NG003020,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,3,0.0,0.0,5.510370422119027e-06,0.0003000000142492354,0.0,0.0,2.3479406905779335e-05,4.028333430794066e-05,4,1.0808645186766184,,1-4 px
NGA,NG003021,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.522017210245443,,1-4 px
NGA,NG003021,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.522017210245443,,1-4 px
NGA,NG003022,2026-08-20,2,MFED,2.8571429e-05,0.0,0.0,0.0001,7,0.0002,4.5175395e-05,1.893422419948861e-05,9.999999747378752e-05,0.0,0.0,0.00014509261943599245,3.917802350911142e-05,8,2.522017210245443,0.33730216295836624,1-4 px
NGA,NG003022,2026-08-20,2,SFED,2.8571429e-05,0.0,0.0,0.0001,7,0.0002,4.5175395e-05,1.893422419948861e-05,9.999999747378752e-05,0.0,0.0,0.00014509261943599245,3.917802350911142e-05,8,2.522017210245443,0.33730216295836624,1-4 px
NGA,NG003023,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.882305383137649,,1-4 px
NGA,NG003023,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,8,0.0,0.0,2.6695125325243047e-06,0.00024557954748161137,0.0,0.0,2.620674368151164e-05,2.5464708570343085e-05,10,2.882305383137649,,1-4 px
NGA,NG003024,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.8014408644610305,,1-4 px
NGA,NG003024,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.8014408644610305,,1-4 px
NGA,NG003025,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3602881728922061,,<1 px
NGA,NG003025,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3602881728922061,,<1 px
NGA,NG003026,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5.764610766275298,,4-16 px
NGA,NG003026,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5.764610766275298,,4-16 px
NGA,NG003027,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7205763457844122,,<1 px
NGA,NG003027,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7205763457844122,,<1 px
NGA,NG003028,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.1617290373532367,,1-4 px
NGA,NG003028,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.1617290373532367,,1-4 px
NGA,NG003029,2026-08-20,2,MFED,8.094493e-05,0.0,0.0,0.0003,13,0.001052284,0.00012313326,2.8939843115350706e-05,0.00039999998989515007,0.0,0.0,0.0003272591032241292,8.155083895619106e-05,11,4.6837462475986795,0.6424749133101888,4-16 px
NGA,NG003029,2026-08-20,2,SFED,8.094493e-05,0.0,0.0,0.0003,13,0.001052284,0.00012313326,2.8939843115350706e-05,0.00039999998989515007,0.0,0.0,0.0003272591032241292,8.155083895619106e-05,11,4.6837462475986795,0.6424749133101888,4-16 px
NGA,NG003030,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.8014408644610305,,1-4 px
NGA,NG003030,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.8014408644610305,,1-4 px
NGA,NG003031,2026-08-20,2,MFED,0.00024000001,0.0003,0.0001,0.0004,5,0.0012,0.000120000004,0.00016291413451309205,0.00039999998989515007,0.0,9.999999747378752e-05,0.0009758096603054952,0.00014597325078276088,6,1.8014408644610305,0.3211911344791525,1-4 px
NGA,NG003031,2026-08-20,2,SFED,0.00032000002,0.0003,0.0003,0.0004,5,0.0016000001,3.999999e-05,0.00020253040392650425,0.00039999998989515007,0.0,0.0003000000142492354,0.0012130999268278647,0.0001505893385449016,6,1.8014408644610305,0.36709252728639125,1-4 px
NGA,NG004,2026-08-20,1,MFED,2.5353283e-05,0.0,0.0,0.0008821676,157,0.0039804657,0.00012155434,3.6042705052611615e-05,0.0008821676019579172,0.0,0.0,0.005661022377954368,0.00014480181213270284,157,56.56524314407636,0.42161885120012327,16-64 px
NGA,NG004,2026-08-20,1,SFED,2.5353283e-05,0.0,0.0,0.0008821676,157,0.0039804657,0.00012155434,3.6042705052611615e-05,0.0008821676019579172,0.0,0.0,0.005661022377954368,0.00014480181213270284,157,56.56524314407636,0.42161885120012327,16-64 px
NGA,NG004001,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.1617290373532367,,1-4 px
NGA,NG004001,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.1617290373532367,,1-4 px
NGA,NG004002,2026-08-20,2,MFED,4.8466423e-05,0.0,0.0,0.00022943673,9,0.00043619782,9.082976e-05,0.00012337961943234774,0.0008332465076819062,0.0,0.0,0.0010439043994229207,0.0002210301772115379,8,3.242593556029855,1.5456720714121557,1-4 px
NGA,NG004002,2026-08-20,2,SFED,4.8466423e-05,0.0,0.0,0.00022943673,9,0.00043619782,9.082976e-05,0.00012337961943234774,0.0008332465076819062,0.0,0.0,0.0010439043994229207,0.0002210301772115379,8,3.242593556029855,1.5456720714121557,1-4 px
NGA,NG004003,2026-08-20,2,MFED,0.000103690945,0.0,0.0,0.0008821676,31,0.0032144194,0.00024946674,0.00012596999172858364,0.0008821676019579172,0.0,0.0,0.003928395805340423,0.0002725469284946405,31,11.16893335965839,0.21486009919751087,4-16 px
NGA,NG004003,2026-08-20,2,SFED,0.000103690945,0.0,0.0,0.0008821676,31,0.0032144194,0.00024946674,0.00012596999172858364,0.0008821676019579172,0.0,0.0,0.003928395805340423,0.0002725469284946405,31,11.16893335965839,0.21486009919751087,4-16 px
NGA,NG004004,2026-08-20,2,MFED,2.5102921e-05,0.0,0.0,0.000100411686,4,0.000100411686,4.3479537e-05,5.032592140483154e-05,0.00010041168570751324,0.0,0.00010041168570751324,0.00016568880249294326,5.0205699256137014e-05,3,1.4411526915688244,1.0047834833576355,1-4 px
NGA,NG004004,2026-08-20,2,SFED,2.5102921e-05,0.0,0.0,0.000100411686,4,0.000100411686,4.3479537e-05,5.032592140483154e-05,0.00010041168570751324,0.0,0.00010041168570751324,0.00016568880249294326,5.0205699256137014e-05,3,1.4411526915688244,1.0047834833576355,1-4 px
NGA,NG004005,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.9631699018142674,,1-4 px
NGA,NG004005,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.9631699018142674,,1-4 px
NGA,NG004006,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,7,0.0,0.0,1.2108603369963942e-05,0.00010041168570751324,0.0,0.0,6.863171936603393e-05,3.269903668872606e-05,6,2.522017210245443,,1-4 px
NGA,NG004006,2026-08-20,2,SFED,0.0,0.0,0.0,0.0,7,0.0,0.0,1.2108603369963942e-05,0.00010041168570751324,0.0,0.0,6.863171936603393e-05,3.269903668872606e-05,6,2.522017210245443,,1-4 px
NGA,NG004007,2026-08-20,2,MFED,0.0,0.0,0.0,0.0,20,0.0,0.0,7.0760009349548e-06,0.00020676107669714838,0.0,0.0,0.0001366121310979026,3.758951692679492e-05,19,7.205763457844122,,4-16 px
