iso3,pcode,valid_date,adm_level,mean_old,median_old,min_old,max_old,count_old,sum_old,std_old,mean_new,max_new,min_new,median_new,sum_new,std_new,count_new,native_px,mean_rel,size_bucket
NGA,NG008002,2026-08-20,2,3.0458822,2.665,0.43,7.3900003,85,258.9,2.045478,2.9549019682183153,7.390000343322754,0.23999997973442078,2.6399998664855957,244.10800412577564,2.035077825795553,83,21.25,0.029869911509277862,16-64 px
NGA,NG008003,2026-08-20,2,2.5292814,2.39,0.07,8.3,167,422.38998,1.8816249,2.5787980316619046,10.505001068115234,0.07000000029802322,2.390000104904175,428.94024796859816,1.9349394465612682,166,41.75,0.01957735175765918,16-64 px
NGA,NG008004,2026-08-20,2,6.045323,6.575,2.985,10.005,31,187.405,1.910689,6.276057056673644,10.005000114440918,2.6449997425079346,6.574999809265137,196.25376152013501,1.9570767390041104,31,7.75,0.038167366189307744,4-16 px
NGA,NG008005,2026-08-20,2,8.9108095,8.115,1.7849998,17.939997,105,935.635,4.479385,8.438774484665974,17.93999671936035,0.6549999713897705,7.689999580383301,915.8956082087188,4.551830389093283,109,26.25,0.05297330341693711,16-64 px
NGA,NG008006,2026-08-20,2,5.1607447,4.8250003,2.665,8.285,47,242.555,1.3881459,5.185931143855289,8.529999732971191,1.3999998569488525,4.825000286102295,260.6043118319532,1.3769674233021643,50,11.75,0.004880389424279839,4-16 px
NGA,NG008007,2026-08-20,2,13.982202,11.820001,1.7849998,40.165,193,2698.565,8.570673,13.70887018374992,40.165000915527344,1.7849998474121094,11.820000648498535,2642.8560464084303,8.534531131372807,193,48.25,0.019548552956828957,16-64 px
NGA,NG008008,2026-08-20,2,7.5412292,6.7200003,1.4349998,20.475002,61,460.01498,4.8754,7.562315779525121,20.47500228881836,0.29999998211860657,6.720000267028809,474.65050054144695,5.026583127633501,63,15.25,0.002796172741324547,4-16 px
NGA,NG008009,2026-08-20,2,1.2444117,0.13999999,0.0,7.84,85,105.774994,1.9845761,1.3603722359708068,8.585000038146973,0.0,0.33500000834465027,118.77020890902016,2.1371093564982004,87,21.25,0.09318502547895276,16-64 px
NGA,NG008010,2026-08-20,2,0.0876875,0.065,0.0,1.2299999,80,7.015,0.14850913,0.08667643505665368,1.2299998998641968,0.0,0.06499999761581421,7.263069298106896,0.14454899087245596,84,20.0,0.011530320095182593,16-64 px
NGA,NG008011,2026-08-20,2,9.042737,7.964999,0.58,27.455,95,859.06,5.6592693,9.111892565062483,27.454999923706055,0.2150000035762787,7.964999198913574,884.6529289435508,5.728127878727,97,23.75,0.007647636447071548,16-64 px
NGA,NG008012,2026-08-20,2,1.8117692,1.7849998,0.105000004,6.7750006,65,117.765,1.356761,1.7908816639356826,7.159999847412109,0.10500000417232513,1.6399998664855957,119.07277626439553,1.2980001873762554,66,16.25,0.01152880624326624,16-64 px
NGA,NG008013,2026-08-20,2,3.3471427,3.7675,0.86,5.3650002,28,93.71999,1.6354015,3.480116327191712,6.4599995613098145,0.8600000143051147,4.364999771118164,97.41368045759906,1.594421247982525,28,7.0,0.039727504653958176,4-16 px
NGA,NG008014,2026-08-20,2,12.558563,12.615,2.085,22.97,87,1092.595,5.1592174,12.594358600904144,22.969999313354492,2.0850000381469727,12.614999771118164,1075.286117147704,4.986911637627675,85,21.75,0.002850294329386608,16-64 px
NGA,NG008015,2026-08-20,2,2.3286922,0.82000005,0.06,12.015,65,151.36499,3.0923467,2.2832117706423807,12.015000343322754,0.044999998062849045,0.8200000524520874,142.38490617532307,3.042257531479275,62,16.25,0.01953045978237021,16-64 px
NGA,NG008016,2026-08-20,2,7.5277834,3.5699997,0.07,31.999998,194,1460.3899,8.178986,7.808796610692943,36.65999984741211,0.07000000029802322,3.6550002098083496,1542.8910732912486,8.387534741755118,198,48.5,0.03733014032961465,16-64 px
NGA,NG008017,2026-08-20,2,0.36723924,0.13,0.01,2.03,163,59.859997,0.5053257,0.38332128597084997,3.1449999809265137,0.009999999776482582,0.12999999523162842,62.79927164001421,0.5261019618318836,164,40.75,0.04379174178350316,16-64 px
NGA,NG008018,2026-08-20,2,4.954259,4.82,2.905,6.6049995,27,133.765,1.1875554,5.031693878522357,7.550000190734863,2.305000066757202,4.820000171661377,124.20083041801108,1.2252478892847634,25,6.75,0.015629961720280756,4-16 px
NGA,NG008019,2026-08-20,2,9.722527,8.904999,2.665,20.475002,93,904.19495,4.5630093,9.419068606623572,20.47500228881836,1.3549997806549072,8.78499984741211,892.4376910699792,4.619183699662762,95,23.25,0.031211884870715963,16-64 px
NGA,NG008020,2026-08-20,2,15.433535,13.860001,0.885,36.3,157,2423.065,9.928118,15.626909188197134,41.64500045776367,0.8849999904632568,13.860000610351562,2455.1202266786463,9.959487801594484,157,39.25,0.01252948130140857,16-64 px
NGA,NG008021,2026-08-20,2,2.7829998,2.5149999,1.325,5.0449996,5,13.914999,1.2213008,2.450269854364618,5.044999599456787,0.8600000143051147,2.5149998664855957,11.37232468817149,0.9901059096666954,5,1.25,0.11955801995939117,1-4 px
NGA,NG008022,2026-08-20,2,4.322656,4.6575003,0.16,13.07,96,414.975,2.4097962,4.453258319634497,13.069999694824219,0.1599999964237213,4.825000286102295,438.06125372675984,2.4970631252412074,98,24.0,0.03021344276169473,16-64 px
NGA,NG008023,2026-08-20,2,0.16505495,0.0,0.0,1.905,91,15.0199995,0.398232,0.14956195810022524,3.669999599456787,0.0,0.0,13.485833379557489,0.3938101230904032,90,22.75,0.09386566049533665,16-64 px
NGA,NG008024,2026-08-20,2,1.6287705,1.185,0.16,5.1899996,61,99.355,1.5593933,1.7119978648870455,7.299999237060547,0.034999996423721313,1.184999942779541,107.77330109090803,1.6592611472287562,63,15.25,0.05109827620714252,4-16 px
NGA,NG008025,2026-08-20,2,6.16,5.965,2.5,12.015,49,301.84,1.9888446,6.139311868247204,12.015000343322754,2.304999828338623,5.800000190734863,294.49036733279894,1.9385348295387057,48,12.25,0.0033584629468824748,4-16 px
NGA,NG008026,2026-08-20,2,3.377987,4.0099998,0.02,10.25,77,260.10498,3.3794227,3.575079473137311,10.25,0.0,4.1650004386901855,275.0977267205357,3.3583498495636266,77,19.25,0.05834613133126643,16-64 px
NGA,NG008027,2026-08-20,2,2.1676922,1.8449998,0.905,6.2799997,39,84.54,1.2390924,2.2896836444222264,10.46500015258789,0.9049999713897705,1.8449997901916504,92.57417080589092,1.3768140027456086,40,9.75,0.05627710632636245,4-16 px
NGA,NG009,2026-08-20,1,0.6997643,0.44,0.0,4.565,679,475.13998,0.78891987,0.7074210964753411,4.565000057220459,0.0,0.4449999928474426,484.22074512666717,0.78746666332217,684,169.75,0.010941964994986342,>64 px
NGA,NG009001,2026-08-20,2,0.3155,0.26749998,0.11,0.66499996,10,3.1549997,0.1853436,0.26108605682393465,0.9049999713897705,0.09499998390674591,0.2549999952316284,2.284972002594083,0.19526227095200893,9,2.5,0.17246891656439095,1-4 px
NGA,NG009002,2026-08-20,2,0.3051515,0.18499999,0.0,1.7349998,165,50.35,0.37857082,0.32001153319498227,1.7349997758865356,0.0,0.1850000023841858,52.52017073716847,0.3761278456823752,164,41.25,0.04869723135879144,16-64 px
NGA,NG009003,2026-08-20,2,0.0148,0.0,0.0,0.145,25,0.37,0.038768027,0.016904810596434415,0.14499999582767487,0.0,0.0,0.43742986808060436,0.04072909836614248,26,6.25,0.1422169321915145,4-16 px
NGA,NG009005,2026-08-20,2,,,,,0,0.0,,0.004909417102023344,0.004999999888241291,0.0,0.004999999888241291,0.0006719751277937829,0.0006668648137421209,0,0.0,,
NGA,NG009006,2026-08-20,2,0.17444445,0.165,0.15,0.23,9,1.57,0.030408738,0.210028936951823,1.0699999332427979,0.02499999850988388,0.16500000655651093,2.162924366571908,0.12324639479316621,10,2.25,0.2039874983229504,1-4 px
NGA,NG009007,2026-08-20,2,0.26878047,0.18499999,0.024999999,0.9,41,11.0199995,0.26346835,0.26227970066539386,0.8999999761581421,0.02499999850988388,0.1849999874830246,11.068056365346797,0.24803232897351,42,10.25,0.02418616700315368,4-16 px
NGA,NG009008,2026-08-20,2,1.8860439,1.98,0.43,4.565,91,171.62999,1.0168588,1.9009103481574519,4.565000057220459,0.4300000071525574,1.9800000190734863,179.30076236076917,1.0007712858663458,94,22.75,0.007882344709713206,16-64 px
NGA,NG009009,2026-08-20,2,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.5,,1-4 px
NGA,NG009010,2026-08-20,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.25,,1-4 px
NGA,NG009011,2026-08-20,2,1.0541378,0.93,0.325,1.9499999,29,30.569998,0.4458604,1.1389417425870487,1.9499999284744263,0.32499998807907104,1.1549997329711914,30.227171350082173,0.43062671548977455,27,7.25,0.08044863070753068,4-16 px
NGA,NG009012,2026-08-20,2,0.9599999,0.83500004,0.35499996,1.9499999,63,60.479996,0.46099356,0.9935904802603408,2.0799999237060547,0.35499995946884155,0.8350000381469727,63.88574914303373,0.4664952431205652,64,15.75,0.034990191415999926,4-16 px
NGA,NG009013,2026-08-20,2,1.3220967,1.325,0.555,2.1749997,31,40.984997,0.49411005,1.2908095115605949,3.4050002098083496,0.39499998092651367,1.2549999952316284,39.61750381046888,0.5549828571511478,31,7.75,0.023664826059549983,4-16 px
NGA,NG009014,2026-08-20,2,0.41458333,0.40999997,0.094999984,1.7349998,36,14.924999,0.27698115,0.4612519872605607,1.7349997758865356,0.09499998390674591,0.4449999928474426,17.249232693927805,0.30275215241029463,37,9.0,0.1125676164079262,4-16 px
NGA,NG009015,2026-08-20,2,1.6225,1.5424999,0.28499997,3.4050002,16,25.96,0.9889246,1.335600373166497,3.4050002098083496,0.16500000655651093,1.2300000190734863,20.431872004577592,0.9337380030399448,15,4.0,0.1768256559836691,1-4 px
NGA,NG009016,2026-08-20,2,0.16535713,0.075,0.0,1.0099999,42,6.9449997,0.22635671,0.1284115244391825,1.0099998712539673,0.0,0.014999999664723873,5.675148921874739,0.19083414377998928,44,10.5,0.22342916547243835,4-16 px
NGA,NG009017,2026-08-20,2,0.9262069,1.01,0.23,1.685,29,26.859999,0.4075064,0.874833942960795,2.5349998474121094,0.11499999463558197,1.0099999904632568,26.11320324668125,0.44622466503158925,30,7.25,0.05546596234513593,4-16 px
NGA,NG009018,2026-08-20,2,0.5225,0.45999998,0.094999984,1.36,22,11.495,0.4479112,0.5670330825382266,1.7349997758865356,0.09499998390674591,0.4049999713897705,12.205057930286525,0.4884730650784858,22,5.5,0.08523077997746724,4-16 px
NGA,NG009019,2026-08-20,2,0.31906778,0.27499998,0.015,0.98499995,59,18.824999,0.24289823,0.36058597036558826,1.5149999856948853,0.014999999664723873,0.3099999725818634,21.040816909050452,0.2743467336246461,58,14.75,0.1301234188095966,4-16 px
NGA,NG010,2026-08-20,1,0.74658275,0.425,0.0,10.250001,556,415.1,1.1510482,0.7451460657299618,10.250000953674316,0.0,0.42500001192092896,415.5178821384006,1.1490172894482773,558,139.0,0.001924346993066984,>64 px
NGA,NG010001,2026-08-20,2,0.29500002,0.20500001,0.0,1.53,13,3.835,0.39614972,0.3313382362918144,3.009999990463257,0.0,0.20500001311302185,4.381285640335829,0.4924537568351715,13,3.25,0.12318038585832788,1-4 px
NGA,NG010002,2026-08-20,2,1.3439655,0.845,0.21000001,3.01,29,38.975,0.9817651,1.5194306067159202,3.009999990463257,0.004999999888241291,1.5299999713897705,43.2217587531667,1.020171022531872,28,7.25,0.13055774624863534,4-16 px
NGA,NG010003,2026-08-20,2,0.37625,0.36499998,0.36499998,0.41000003,4,1.505,0.019485591,0.38740564629000757,0.6249999403953552,0.31999996304512024,0.3649999797344208,1.6269233149040174,0.06393588762270609,4,1.0,0.029649558245867357,<1 px
NGA,NG010004,2026-08-20,2,0.8804098,0.475,0.105000004,2.3149998,61,53.704994,0.68416107,0.8369558835523376,2.31499981880188,0.10500000417232513,0.4749999940395355,52.80423142715185,0.6633607647251433,63,15.25,0.04935646609983486,4-16 px
NGA,NG010005,2026-08-20,2,0.13846153,0.094999984,0.005,0.35999995,13,1.7999998,0.12496744,0.12945194626446874,0.8650000095367432,0.004999999888241291,0.09499998390674591,1.6054133758560472,0.14337738291857619,12,3.25,0.06506921984417811,1-4 px
NGA,NG010006,2026-08-20,2,0.8110526,0.87,0.034999996,1.49,19,15.41,0.53567857,0.8550827454173161,1.4900000095367432,0.034999996423721313,0.8700000047683716,15.00264349549844,0.5183555557575495,18,4.75,0.05428765707343283,4-16 px
NGA,NG010007,2026-08-20,2,0.39357144,0.435,0.02,0.71500003,14,5.51,0.22561368,0.43635880669508254,0.7150000333786011,0.019999999552965164,0.4449999928474426,6.670373118211669,0.23539482881693258,15,3.5,0.10871562909921142,1-4 px
NGA,NG010008,2026-08-20,2,0.07642857,0.03,0.015,0.425,14,1.0699999,0.10280753,0.13217460158962346,0.6949999928474426,0.009999999776482582,0.029999999329447746,1.8816075603973472,0.16003195702694822,14,3.5,0.7293873428434349,1-4 px
NGA,NG010009,2026-08-20,2,3.727143,1.8599999,0.56499994,10.250001,14,52.180004,3.4189537,3.780533637575812,10.250000953674316,0.5649999380111694,1.8599998950958252,59.49431207135385,3.420956754598135,16,3.5,0.01432481597186155,1-4 px
NGA,NG010010,2026-08-20,2,1.2455,0.9949999,0.13499999,6.5200005,20,24.909998,1.3438452,1.3378564356774203,10.250000953674316,0.07000000029802322,0.7349998950958252,30.115891371782492,1.8433905157215444,23,5.0,0.07415209608785246,4-16 px
NGA,NG010011,2026-08-20,2,1.0651786,0.735,0.01,10.250001,56,59.65,1.8649982,0.8797421012514642,10.250000953674316,0.009999999776482582,0.6200000643730164,46.226473912939554,1.4830389759312426,53,14.0,0.1740895834262309,4-16 px
NGA,NG010012,2026-08-20,2,0.86480767,0.71000004,0.005,1.9699998,26,22.484999,0.753084,0.8745263204944074,1.9699997901916504,0.004999999888241291,0.6200000643730164,23.47569970516361,0.7274346416111831,27,6.5,0.011237932816214897,4-16 px
NGA,NG010013,2026-08-20,2,0.114374995,0.105000004,0.005,0.29999998,16,1.8299999,0.0958331,0.13367473614510297,1.0749999284744263,0.004999999888241291,0.10500000417232513,2.0964319269993203,0.16702048402685074,16,4.0,0.1687409135633447,1-4 px
NGA,NG010014,2026-08-20,2,1.1922222,0.22,0.0,3.01,18,21.460001,1.2653637,1.0736318139569099,3.009999990463257,0.0,0.08999999612569809,17.906487693959665,1.225519771969238,17,4.5,0.09947003674574265,4-16 px
NGA,NG010015,2026-08-20,2,1.5693748,1.3999999,0.845,2.89,8,12.554999,0.5462168,1.4108336194179778,2.890000104904175,0.8450000286102295,1.3999998569488525,12.282641832859763,0.37141054300057175,9,2.0,0.10102187226532645,1-4 px
NGA,NG010016,2026-08-20,2,0.30874997,0.34999996,0.22000001,0.355,8,2.4699998,0.056333255,0.2877432613536509,0.3999999165534973,0.13499999046325684,0.2549999952316284,2.122167707376454,0.06763535427185664,7,2.0,0.06803792935218446,1-4 px
NGA,NG010017,2026-08-20,2,0.64699996,0.6099999,0.08499999,1.0749999,15,9.705,0.27917022,0.6777056609255832,1.4900000095367432,0.08499999344348907,0.8500000238418579,9.497604569941137,0.31494424391115095,14,3.75,0.04745858241719692,1-4 px
NGA,NG010018,2026-08-20,2,0.24928571,0.19999999,0.049999997,0.365,7,1.745,0.11159329,0.22525538470081155,0.36500000953674316,0.04999999701976776,0.19999998807907104,1.2191931292723195,0.10343454943171258,5,1.75,0.09639672205514084,1-4 px
NGA,NG010019,2026-08-20,2,0.4717857,0.35999995,0.01,0.865,28,13.209999,0.2942764,0.5014153943646852,1.8599998950958252,0.004999999888241291,0.35999995470046997,13.601265014942205,0.3551975624380796,27,7.0,0.06280329048694187,4-16 px
NGA,NG010020,2026-08-20,2,0.37791666,0.375,0.049999997,0.62499994,24,9.07,0.12500763,0.36333930512617435,0.6799999475479126,0.04999999701976776,0.3649999797344208,9.129850671008109,0.12865219140313094,25,6.0,0.03857293529696644,4-16 px
NGA,NG010021,2026-08-20,2,0.21166664,0.015,0.005,1.2849998,15,3.1749997,0.42335427,0.18592987424346197,1.9550001621246338,0.004999999888241291,0.014999999664723873,2.4820922163342884,0.43188450597506134,13,3.75,0.12159103464078243,1-4 px
NGA,NG010022,2026-08-20,2,0.20499998,0.20499998,0.20499998,0.20499998,3,0.61499995,0.0,0.15229449553944874,0.29999998211860657,0.004999999888241291,0.20499998331069946,0.5590267855180684,0.06968658864796291,4,0.75,0.25709994928073293,<1 px
NGA,NG010023,2026-08-20,2,0.20833333,0.08499999,0.0,0.87,60,12.5,0.26578763,0.19620630239347198,0.8700000047683716,0.0,0.08499999344348907,11.765422557792405,0.2553018060818284,60,15.0,0.0582097334426903,4-16 px
NGA,NG010024,2026-08-20,2,0.4222222,0.43,0.105000004,0.87,18,7.6,0.17980099,0.4206595702159407,0.8700000047683716,0.10500000417232513,0.4300000071525574,8.044606029458713,0.19688091502008132,19,4.5,0.0037009654728228395,4-16 px
NGA,NG010025,2026-08-20,2,0.7194339,0.55,0.24000001,1.4999998,53,38.129997,0.38189152,0.6922180264088922,1.989999771118164,0.14499999582767487,0.550000011920929,38.30447697230455,0.3768023401139456,55,13.25,0.037829567929879,4-16 px
NGA,NG011,2026-08-20,1,0.3843596,0.22,0.0,2.17,203,78.024994,0.39515358,0.37191397285698863,2.1700000762939453,0.0,0.20500001311302185,77.06795203531424,0.3859544736947351,207,50.75,0.032380164676546114,16-64 px
NGA,NG011001,2026-08-20,2,0.35133332,0.37,0.065,0.55999994,15,5.27,0.10002443,0.3243201389096997,1.0399999618530273,0.04999999701976776,0.3700000047683716,4.912097344024752,0.12385160150204108,15,3.75,0.07688761512941704,1-4 px
NGA,NG011002,2026-08-20,2,0.66499996,0.66499996,0.27999997,0.9,7,4.6549997,0.20371549,0.5823474767754724,0.8999999761581421,0.10999999940395355,0.6649999618530273,4.5487009225324,0.22402368075843485,8,1.75,0.1242894559339937,1-4 px
NGA,NG011003,2026-08-20,2,0.79384613,0.855,0.55999994,0.93999994,13,10.32,0.14142345,0.7806280964588294,0.9399999380111694,0.5299999117851257,0.8550000190734863,9.613343099142348,0.15260987421820346,12,3.25,0.01665062414698763,1-4 px
NGA,NG011004,2026-08-20,2,0.04205882,0.02,0.0,0.17999999,17,0.715,0.055440977,0.036639485894123226,1.4199999570846558,0.0,0.019999999552965164,0.6064432638419868,0.04939006537827859,17,4.25,0.12885131123214513,4-16 px
NGA,NG011005,2026-08-20,2,0.23230769,0.085,0.0,0.83500004,13,3.02,0.2868772,0.2409683872583718,1.0399999618530273,0.0,0.08500000089406967,3.2566806828919677,0.3007034059782215,14,3.25,0.03728114750902904,1-4 px
NGA,NG011006,2026-08-20,2,1.0079999,1.04,0.70500004,1.3199997,10,10.079999,0.19001567,0.9800748497590268,1.3199996948242188,0.3999999761581421,1.0399999618530273,8.458523790501548,0.19698804979238527,9,2.5,0.027703425606463987,1-4 px
NGA,NG011007,2026-08-20,2,0.47289473,0.505,0.094999984,0.905,19,8.985,0.22903295,0.4605912097808684,1.0399999618530273,0.09499998390674591,0.39499998092651367,9.866237788983488,0.22922971199855138,21,4.75,0.02601746105128209,4-16 px
NGA,NG011008,2026-08-20,2,0.20375,0.14999999,0.0,0.635,20,4.075,0.22413096,0.1454008008603779,0.7050000429153442,0.0,0.12999999523162842,3.3046461789377926,0.19502320399339398,23,5.0,0.28637643749507774,4-16 px
NGA,NG011009,2026-08-20,2,0.7278572,0.66,0.48,1.3,7,5.0950003,0.26191404,0.7879467997793816,1.5899999141693115,0.47999998927116394,0.6600000262260437,6.864397855187472,0.2856323558521614,9,1.75,0.0825568528818313,1-4 px
NGA,NG011010,2026-08-20,2,0.059142854,0.02,0.0,0.39499998,35,2.07,0.08176172,0.0740495922020996,0.6499999761581421,0.0,0.019999999552965164,2.62462107477362,0.11016210542363714,35,8.75,0.2520463114968986,4-16 px
NGA,NG011011,2026-08-20,2,0.94062495,0.79249996,0.60999995,2.17,8,7.5249996,0.48586547,0.8906034984182475,2.1700000762939453,0.60999995470047,0.8349999189376831,9.69972866451421,0.37230438447333253,11,2.0,0.05317895467449862,1-4 px
NGA,NG011012,2026-08-20,2,0.04904762,0.0,0.0,0.20500001,21,1.03,0.07932182,0.06053180963890641,0.20500001311302185,0.0,0.0,1.1926279341470476,0.08455215105006947,20,5.25,0.23414366770306924,4-16 px
NGA,NG011013,2026-08-20,2,0.843611,0.79249996,0.13999999,1.3199997,18,15.1849985,0.32373592,0.8444236511951858,1.3199996948242188,0.13999998569488525,0.75,12.11990383727286,0.35647890073647054,14,4.5,0.0009633008521531956,4-16 px
NGA,NG012,2026-08-20,1,0.1955582,0.02,0.0,2.9299998,627,122.615,0.42821762,0.19041050227053605,2.929999828338623,0.0,0.019999999552965164,121.54348591379035,0.424346659995786,638,156.75,0.026323098338315348,>64 px
NGA,NG012001,2026-08-20,2,0.14945652,0.0,0.0,0.71,46,6.875,0.23682278,0.16650478657953605,0.7599999904632568,0.0,0.0,7.317738167283927,0.26195445193179223,44,11.5,0.11406840316860072,4-16 px
NGA,NG012002,2026-08-20,2,0.022499999,0.02,0.02,0.029999997,4,0.089999996,0.004330126,0.022105447169293264,0.029999997466802597,0.0,0.019999999552965164,0.05500646080975913,0.006691605097606979,2,1.0,0.01753563769966105,<1 px
NGA,NG012003,2026-08-20,2,0.155,0.0,0.0,1.24,10,1.5500001,0.36679694,0.1314318441750581,1.2400000095367432,0.0,0.0,1.1350120974021856,0.3522307926283757,9,2.5,0.15205261822543162,1-4 px
NGA,NG012004,2026-08-20,2,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.25,,1-4 px
NGA,NG012005,2026-08-20,2,0.01127907,0.0,0.0,0.16499999,43,0.48499998,0.036057014,0.006091443348525024,0.20500001311302185,0.0,0.0,0.2600921417016486,0.028548008191738188,43,10.75,0.4599338998228556,4-16 px
NGA,NG012006,2026-08-20,2,1.0858823,0.895,0.0,2.9299998,17,18.46,1.0419441,0.6863848116103091,2.929999828338623,0.0,0.29499998688697815,11.569788032410653,0.7786817138237475,17,4.25,0.3679012802673834,4-16 px
NGA,NG012007,2026-08-20,2,0.04571429,0.0,0.0,0.21000001,21,0.96000004,0.081566304,0.04975917973587852,0.73499995470047,0.0,0.0,1.0794166924337687,0.11312871395891623,22,5.25,0.0884819546771594,4-16 px
NGA,NG012008,2026-08-20,2,0.006111111,0.0,0.0,0.06,36,0.21999998,0.017365,0.0032664502353729253,0.05999999865889549,0.0,0.0,0.12105515674067813,0.01322753736298734,37,9.0,0.4654899517660659,4-16 px
NGA,NG012009,2026-08-20,2,0.14983332,0.012499999,0.0,0.73499995,30,4.495,0.25155345,0.14102593767018556,0.73499995470047,0.0,0.02499999850988388,4.333506392876625,0.24088292554617557,31,7.5,0.058781199868056244,4-16 px
NGA,NG012010,2026-08-20,2,0.1,0.11,0.0,0.17999999,11,1.1,0.06463182,0.09322548029291447,0.17999999225139618,0.0,0.10500000417232513,1.0654909716937804,0.06120151407205965,11,2.75,0.06774519707085536,1-4 px
NGA,NG012011,2026-08-20,2,0.41362068,0.20000002,0.0,1.02,29,11.995,0.3654329,0.4072005926226122,1.4900000095367432,0.0,0.20000001788139343,11.405631591522559,0.3820054011729912,28,7.25,0.015521678890397371,4-16 px
NGA,NG012012,2026-08-20,2,0.068571426,0.06999999,0.02,0.20000002,7,0.48,0.05792325,0.14092556361562972,0.5899999141693115,0.0,0.06999999284744263,1.1534381984196154,0.17049923829742214,8,1.75,1.0551645464632704,1-4 px
NGA,NG012013,2026-08-20,2,0.2830263,0.19,0.0,1.4549999,76,21.51,0.3542283,0.2622166184460545,1.4900000095367432,0.0,0.15000000596046448,20.654989821714526,0.33592639794905327,79,19.0,0.07352561070807033,16-64 px
NGA,NG012014,2026-08-20,2,0.051756755,0.0,0.0,0.33499998,74,3.83,0.09394303,0.04788753531250027,0.6599999666213989,0.0,0.0,3.6611965315282786,0.09765499471139111,76,18.5,0.07475777195652492,16-64 px
NGA,NG012015,2026-08-20,2,0.108055554,0.037499998,0.0,0.75,90,9.724999,0.16927081,0.09910305110045017,0.75,0.0,0.034999996423721313,8.982616633194324,0.15846621260085442,91,22.5,0.0828509277695233,16-64 px
NGA,NG012016,2026-08-20,2,0.020263158,0.0,0.0,0.37,38,0.77,0.06251261,0.046353334660809105,0.8949999809265137,0.0,0.0,1.8636335157838517,0.11415239430027338,40,9.5,1.2875671531954251,4-16 px
NGA,NG012017,2026-08-20,2,0.07934783,0.0,0.0,0.895,23,1.8249999,0.20434575,0.04610445994832028,0.8949999809265137,0.0,0.0,1.1164079066130301,0.1448817123916067,24,5.75,0.41895751971641465,4-16 px
NGA,NG012018,2026-08-20,2,0.6070635,0.505,0.0,2.9299998,63,38.245,0.7846542,0.7028710925008699,2.929999828338623,0.0,0.5049999952316284,45.76846602772506,0.8824701540268298,65,15.75,0.15782136877092742,4-16 px
NGA,NG013,2026-08-20,1,0.01875,0.0,0.0,0.22999999,188,3.525,0.048308145,0.019329725459222177,0.22999998927116394,0.0,0.0,3.6466200763603034,0.04871066175406229,189,47.0,0.030918691158516125,16-64 px
NGA,NG013001,2026-08-20,2,0.065500006,0.01,0.0,0.20500001,10,0.65500003,0.09152733,0.07519971966650953,0.22999998927116394,0.0,0.019999999552965164,0.8900775985113001,0.08962526564162528,12,2.5,0.14808721798452243,1-4 px
NGA,NG013002,2026-08-20,2,0.01076923,0.0,0.0,0.06,13,0.14,0.021648072,0.013472513445796702,0.05999999865889549,0.0,0.0,0.19187395744693084,0.024029344856828776,14,3.25,0.2510191950396363,1-4 px
NGA,NG013003,2026-08-20,2,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.5,,1-4 px
NGA,NG013004,2026-08-20,2,0.025,0.0,0.0,0.125,10,0.25,0.05,0.032021434545738525,0.125,0.0,0.0,0.3301444447524905,0.053226523184027465,10,2.5,0.28085738182954095,1-4 px
NGA,NG013005,2026-08-20,2,0.0,0.0,0.0,0.0,12,0.0,0.0,0.001264944412469719,0.05999999865889549,0.0,0.0,0.013929263165600359,0.008619546315504205,11,3.0,,1-4 px
NGA,NG013006,2026-08-20,2,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0009927282502360996,0.08999999612569809,0.0,0.0,0.012177308503042975,0.007941503141729166,12,3.0,,1-4 px
NGA,NG013007,2026-08-20,2,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,,1-4 px
NGA,NG013008,2026-08-20,2,0.042499997,0.005,0.0,0.22999999,8,0.33999997,0.07644442,0.024511978144436845,0.22999998927116394,0.0,0.0,0.18564753988039223,0.058608499955708576,8,2.0,0.4232475323601353,1-4 px
NGA,NG013009,2026-08-20,2,0.0075,0.0,0.0,0.089999996,12,0.089999996,0.024874685,0.00903224801782236,0.08999999612569809,0.0,0.0,0.11162906815341574,0.02701135294411978,12,3.0,0.204299735709648,1-4 px
NGA,NG013010,2026-08-20,2,0.0019999999,0.0,0.0,0.01,10,0.02,0.0039999997,0.0023171074709446974,0.009999999776482582,0.0,0.0,0.018015211998986796,0.004219251966833145,8,2.5,0.15855379340003836,1-4 px
NGA,NG013011,2026-08-20,2,0.013783784,0.0,0.0,0.105000004,37,0.51,0.026873212,0.014004479956529134,0.10500000417232513,0.0,0.0,0.4915805972846959,0.02834696062867015,35,9.25,0.016011275026446555,4-16 px
NGA,NG013012,2026-08-20,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,,<1 px
