iso3,pcode,valid_date,issued_date_old,leadtime,adm_level,mean_old,median_old,min_old,max_old,count_old,sum_old,std_old,mean_new,max_new,min_new,median_new,sum_new,std_new,count_new,issued_date_new,native_px,mean_rel,size_bucket
NGA,NG034007,2026-09-01,2026-07-01,2,2,2.663363,2.3945742,2.3740754,3.142943,107,284.97983,0.32974148,2.664865407452307,3.1429429054260254,2.374075412750244,2.3945741653442383,292.0007846237278,0.32952780820307026,110,2026-07-01,1.671875,0.0005641016460418267,1-4 px
NGA,NG036007,2026-09-01,2026-07-01,2,2,3.7937865,3.5900803,3.4659784,4.128876,115,436.28546,0.27575752,3.7907721055387493,4.128876209259033,3.4659783840179443,3.5900802612304688,435.6622696385634,0.2748189403501103,115,2026-07-01,1.796875,0.0007945609119676673,1-4 px
NGA,NG036008,2026-09-01,2026-07-01,2,2,3.641697,3.5564294,3.4962401,4.374194,71,258.5605,0.24937557,3.644155230258277,4.374194145202637,3.4962401390075684,3.556429386138916,256.759394428036,0.25312103117448825,70,2026-07-01,1.109375,0.0006750232812550685,1-4 px
NGA,NG007006,2026-09-01,2026-07-01,2,2,4.6517744,4.626194,4.35981,5.269641,94,437.26678,0.16797036,4.651084793044825,5.269640922546387,4.359809875488281,4.626194000244141,436.7311294714782,0.16651785793130738,94,2026-07-01,1.46875,0.0001482460016062912,1-4 px
NGA,NG018009,2026-09-01,2026-07-01,2,2,2.1767204,2.1066558,2.0432367,2.7873652,7,15.237042,0.25101733,2.2148271867443174,2.787365198135376,2.04323673248291,2.1066558361053467,16.763512662644985,0.2685043576197197,8,2026-07-01,0.109375,0.01750651426996192,<1 px
NGA,NG037006,2026-09-01,2026-07-01,2,2,4.5639625,4.5869474,3.9646032,5.4217353,87,397.06473,0.31775245,4.562722693652402,5.4217352867126465,3.9595985412597656,4.586947441101074,394.74862471387985,0.30719332678963707,87,2026-07-01,1.359375,0.000271651300289512,1-4 px
NGA,NG027009,2026-09-01,2026-07-01,2,2,7.9623833,8.050744,7.4273653,8.871234,36,286.6458,0.494693,7.929228290975198,8.871233940124512,7.427365303039551,8.05074405670166,295.18920402224035,0.49419728538245167,37,2026-07-01,0.5625,0.004163955410787881,<1 px
NGA,NG018010,2026-09-01,2026-07-01,2,2,2.16659,2.0261033,2.0261033,2.4043367,35,75.83065,0.18275736,2.172548189176215,2.40433669090271,2.0261032581329346,2.0261032581329346,76.94631151557815,0.18423965683848265,35,2026-07-01,0.546875,0.0027500307747267676,<1 px
NGA,NG037007,2026-09-01,2026-07-01,2,2,5.147975,4.9302726,4.1225653,6.0006423,88,453.0218,0.4944564,5.142531613117262,6.0006422996521,4.122565269470215,4.924319267272949,462.3676319358598,0.4959870362013825,90,2026-07-01,1.375,0.0010573840942774456,1-4 px
NGA,NG002006,2026-09-01,2026-07-01,2,2,4.1267133,4.183605,4.031893,4.183605,24,99.041115,0.07344746,4.1194367916822205,4.183605194091797,3.732917308807373,4.183605194091797,93.48674558479996,0.0833632382317249,23,2026-07-01,0.375,0.0017632696503968523,<1 px
NGA,NG008010,2026-09-01,2026-07-01,2,2,1.927023,2.0064673,1.5756869,2.5089993,86,165.72398,0.16135302,1.9429321917543019,2.5089993476867676,1.5756869316101074,2.006467342376709,162.80839840824945,0.16844216099750775,84,2026-07-01,1.34375,0.00825583906071798,1-4 px
NGA,NG034005,2026-09-01,2026-07-01,2,2,2.6425228,2.5002232,2.1864686,3.0599492,35,92.4883,0.32995415,2.6420284076490086,3.0599491596221924,2.1864686012268066,2.500223159790039,88.75882474791229,0.328166042732589,34,2026-07-01,0.546875,0.00018709104458492024,<1 px
NGA,NG015004,2026-09-01,2026-07-01,2,2,7.474532,7.4273653,6.248647,8.050744,33,246.65956,0.6326838,7.515792623874691,8.05074405670166,6.248647212982178,7.427365303039551,247.5097738941057,0.6073714391290557,33,2026-07-01,0.515625,0.005520161513080802,<1 px
NGA,NG020018,2026-09-01,2026-07-01,2,2,3.9954436,3.9954436,3.9954436,3.9954436,1,3.9954436,0.0,3.99544358253479,3.99544358253479,3.99544358253479,3.99544358253479,3.1355095470529193,0.0,1,2026-07-01,0.015625,4.371281868924194e-09,<1 px
NGA,NG022010,2026-09-01,2026-07-01,2,2,3.826808,3.7528734,3.4956846,3.9646032,37,141.59189,0.13750637,3.823976194606876,3.9646031856536865,3.4956846237182617,3.752873420715332,133.7907255406127,0.14348060211757888,35,2026-07-01,0.578125,0.0007399915002592814,<1 px
NGA,NG018011,2026-09-01,2026-07-01,2,2,4.3782763,4.339472,3.8235655,5.0170865,62,271.45312,0.24520636,4.369328971560524,5.017086505889893,3.8235654830932617,4.339471817016602,268.8808584507931,0.24083093300830083,62,2026-07-01,0.96875,0.002043573275509281,<1 px
NGA,NG020019,2026-09-01,2026-07-01,2,2,4.253791,4.253791,4.253791,4.253791,14,59.553074,0.0,4.257627505499255,4.413170337677002,4.253790855407715,4.253790855407715,61.656742249307655,0.024428741705481587,14,2026-07-01,0.21875,0.0009019026791056533,<1 px
NGA,NG007007,2026-09-01,2026-07-01,2,2,4.568384,4.536791,4.536791,5.2964506,65,296.94498,0.09376484,4.575062036757169,5.296450614929199,4.53679084777832,4.53679084777832,298.9239872505958,0.11689796042444024,65,2026-07-01,1.015625,0.0014617940954982824,1-4 px
NGA,NG007008,2026-09-01,2026-07-01,2,2,4.581508,4.586861,4.5159597,5.2964506,47,215.33087,0.11963788,4.578263400928179,5.296450614929199,4.515959739685059,4.5868611335754395,214.82859071020525,0.10660018887860147,47,2026-07-01,0.734375,0.0007081945664661206,<1 px
NGA,NG018012,2026-09-01,2026-07-01,2,2,2.7861652,2.6884463,2.6884463,3.2747605,18,50.150974,0.2185064,2.762046352548998,3.2747604846954346,2.688446283340454,2.688446283340454,41.5270484224298,0.19425703490524163,15,2026-07-01,0.28125,0.00865664658039728,<1 px
NGA,NG008011,2026-09-01,2026-07-01,2,2,4.736475,4.713785,3.426559,6.1552505,98,464.17456,0.61017966,4.750268180179957,6.155250549316406,3.4265589714050293,4.713785171508789,461.1927394799192,0.6116524581675858,97,2026-07-01,1.53125,0.0029121192827908722,1-4 px
NGA,NG018013,2026-09-01,2026-07-01,2,2,2.5679193,2.5679193,2.5679193,2.5679193,1,2.5679193,0.0,2.5679192543029785,2.5679192543029785,2.5679192543029785,2.5679192543029785,2.7530495071302994,0.0,1,2026-07-01,0.015625,1.779534944034324e-08,<1 px
NGA,NG008012,2026-09-01,2026-07-01,2,2,4.4611106,4.48761,4.374194,4.48761,65,289.9722,0.03398972,4.457797168965429,5.081516265869141,4.294751167297363,4.48760986328125,296.39160191514827,0.04137834874182933,66,2026-07-01,1.015625,0.0007427368051736172,1-4 px
NGA,NG002007,2026-09-01,2026-07-01,2,2,5.563652,5.3171463,5.0815163,6.5471907,86,478.4741,0.5796426,5.597236576453262,6.5471906661987305,5.081516265869141,5.55277681350708,491.63143865466645,0.597487022080907,88,2026-07-01,1.34375,0.006036426515041092,1-4 px
NGA,NG031006,2026-09-01,2026-07-01,2,2,3.7950668,3.7950668,3.7950668,3.7950668,2,7.5901337,0.0,3.892581923662892,4.66671085357666,3.7950668334960938,3.7950668334960938,4.966683698424191,0.27475307532631577,1,2026-07-01,0.03125,0.025695232469397363,<1 px
NGA,NG031007,2026-09-01,2026-07-01,2,2,4.666711,4.666711,4.666711,4.666711,1,4.666711,0.0,4.441758090328744,4.66671085357666,3.7950668334960938,4.66671085357666,1.925191313434226,0.38141183147979657,0,2026-07-01,0.015625,0.04820373699405354,<1 px
NGA,NG031008,2026-09-01,2026-07-01,2,2,,,,,0,0.0,,4.100907801565363,4.66671085357666,3.7950668334960938,3.7950668334960938,1.5373129999516237,0.415987683908649,0,2026-07-01,0.0,,
NGA,NG031009,2026-09-01,2026-07-01,2,2,,,,,0,0.0,,4.66671085357666,4.66671085357666,4.66671085357666,4.66671085357666,2.1456742596102742,0.0,0,2026-07-01,0.0,,
NGA,NG031010,2026-09-01,2026-07-01,2,2,4.666711,4.666711,4.666711,4.666711,2,9.333422,0.0,4.6122612290665135,4.66671085357666,3.7950668334960938,4.66671085357666,7.277642629004163,0.21094057928858978,2,2026-07-01,0.03125,0.011667697214052208,<1 px
NGA,NG023006,2026-09-01,2026-07-01,2,2,4.6243577,4.536508,4.536508,5.766404,42,194.22302,0.31674668,4.605306555914226,5.766404151916504,4.393645763397217,4.536508083343506,201.1718740568233,0.29241625373378183,44,2026-07-01,0.65625,0.004119738420272655,<1 px
NGA,NG031011,2026-09-01,2026-07-01,2,2,3.7898667,3.7633882,3.7633882,3.8904853,24,90.9568,0.051616233,3.7865671727402,3.8904852867126465,3.4662744998931885,3.763388156890869,84.81673554037033,0.04908170636000733,22,2026-07-01,0.375,0.0008706182884479772,<1 px
NGA,NG031012,2026-09-01,2026-07-01,2,2,3.5256972,3.4662745,3.4662745,3.7633882,25,88.14243,0.11884546,3.514807512650512,3.763388156890869,3.4662744998931885,3.4662744998931885,86.6949259344725,0.10956452798447626,25,2026-07-01,0.390625,0.003088662109011557,<1 px
NGA,NG031013,2026-09-01,2026-07-01,2,2,3.779855,3.7633882,3.7633882,4.273858,31,117.17551,0.09019222,3.7732194629951965,4.273858070373535,3.359811782836914,3.763388156890869,119.08561370537245,0.10900186262624324,32,2026-07-01,0.484375,0.0017555004106780446,<1 px
NGA,NG025009,2026-09-01,2026-07-01,2,2,2.6004229,2.8378658,2.220514,2.8378658,13,33.805496,0.30034426,2.64767514892333,4.327810764312744,2.2205140590667725,2.8378658294677734,39.1363473270563,0.3710463713232083,15,2026-07-01,0.203125,0.018170986312776374,<1 px
NGA,NG003008,2026-09-01,2026-07-01,2,2,13.935518,13.461004,13.461004,16.782604,7,97.54863,1.1623179,14.02811984146257,16.782604217529297,11.925562858581543,13.461004257202148,111.2920103125588,1.2663875622543863,8,2026-07-01,0.109375,0.006645023275243096,<1 px
NGA,NG003009,2026-09-01,2026-07-01,2,2,11.925563,11.925563,11.925563,11.925563,5,59.627815,0.0,11.925483689571617,11.925562858581543,10.596254348754883,11.925562858581543,68.10946973331514,0.010258351274757082,6,2026-07-01,0.078125,6.6504556961326965e-06,<1 px
NGA,NG035006,2026-09-01,2026-07-01,2,2,4.1035004,4.185652,3.401352,5.2761493,87,357.00455,0.3571382,4.1064585173313715,5.276149272918701,3.4013519287109375,4.185651779174805,359.89732258959316,0.36590477812876615,88,2026-07-01,1.359375,0.0007208765792667514,1-4 px
NGA,NG003010,2026-09-01,2026-07-01,2,2,10.596254,10.596254,10.596254,10.596254,10,105.96255,0.0,10.596254348754883,10.596254348754883,10.596254348754883,10.596254348754883,116.22277388610382,0.0,11,2026-07-01,0.15625,3.2913035375592924e-08,<1 px
NGA,NG023007,2026-09-01,2026-07-01,2,2,4.393646,4.393646,4.393646,4.393646,5,21.96823,0.0,4.396226345584399,4.536508083343506,4.393645763397217,4.393645763397217,19.307814112160916,0.019026522373994444,4,2026-07-01,0.078125,0.0005872902788250254,<1 px
NGA,NG029008,2026-09-01,2026-07-01,2,2,4.9947376,5.3631296,4.333419,5.507835,62,309.67374,0.56185484,4.98897303135431,5.686554431915283,4.333418846130371,5.2184247970581055,312.95776424342966,0.5617015543696837,63,2026-07-01,0.96875,0.0011541284262239822,<1 px
NGA,NG017005,2026-09-01,2026-07-01,2,2,7.1971455,7.1971455,7.1971455,7.1971455,6,43.182873,0.0,7.197145462036133,7.197145462036133,7.197145462036133,7.197145462036133,42.829359647322235,0.0,6,2026-07-01,0.09375,5.274850648097721e-09,<1 px
NGA,NG017006,2026-09-01,2026-07-01,2,2,8.214025,8.214025,7.1971455,9.230904,4,32.8561,1.0168791,7.79374256059352,9.230903625488281,7.197145462036133,7.197145462036133,26.51225155529528,0.92596226784673,3,2026-07-01,0.0625,0.05116644268875241,<1 px
NGA,NG004010,2026-09-01,2026-07-01,2,2,7.2192717,7.2192717,7.2192717,7.2192717,3,21.657816,0.0,7.219271659851074,7.219271659851074,7.219271659851074,7.219271659851074,31.236064840222753,0.0,4,2026-07-01,0.046875,5.561354057584894e-09,<1 px
NGA,NG004011,2026-09-01,2026-07-01,2,2,7.2192717,7.2192717,7.2192717,7.2192717,4,28.877087,0.0,7.219271659851074,7.219271659851074,7.219271659851074,7.219271659851074,30.96228253276422,0.0,4,2026-07-01,0.0625,5.561354057584894e-09,<1 px
NGA,NG031014,2026-09-01,2026-07-01,2,2,3.529879,3.4662745,3.4662745,3.7950668,29,102.36649,0.11613028,3.5521164310766933,4.66671085357666,3.4662744998931885,3.4662744998931885,100.78731339524137,0.20641626924227438,28,2026-07-01,0.453125,0.006299771486981018,<1 px
NGA,NG013008,2026-09-01,2026-07-01,2,2,6.511691,6.511691,6.511691,6.511691,6,39.070145,0.0,6.386503643090914,6.511691093444824,5.609860420227051,6.511691093444824,48.36976762339202,0.3118108158883695,8,2026-07-01,0.09375,0.019225014962946766,<1 px
NGA,NG025010,2026-09-01,2026-07-01,2,2,3.5585246,3.5585246,3.5585246,3.5585246,1,3.5585246,0.0,3.5585246086120605,3.5585246086120605,3.5585246086120605,3.5585246086120605,3.847441186155322,0.0,1,2026-07-01,0.015625,2.420121079997558e-09,<1 px
NGA,NG030011,2026-09-01,2026-07-01,2,2,4.3897877,4.3897877,4.3897877,4.3897877,3,13.169363,0.0,4.389787673950195,4.389787673950195,4.389787673950195,4.389787673950195,15.928551736119516,0.0,4,2026-07-01,0.046875,5.93418332731159e-09,<1 px
NGA,NG030012,2026-09-01,2026-07-01,2,2,4.6794686,4.6694474,4.3897877,4.979171,6,28.076813,0.28985423,4.727987551188946,4.979170799255371,4.389787673950195,4.9491071701049805,29.705158229951792,0.2804850855177959,6,2026-07-01,0.09375,0.010368474571866107,<1 px
NGA,NG030013,2026-09-01,2026-07-01,2,2,4.797822,4.979171,4.3897877,4.979171,26,124.74338,0.272023,4.787849168253556,5.2937517166137695,4.389787673950195,4.979170799255371,141.19781708010993,0.28166761569801185,29,2026-07-01,0.40625,0.0020786164527245047,<1 px
NGA,NG030014,2026-09-01,2026-07-01,2,2,4.933384,4.964139,4.882471,4.979171,26,128.26797,0.04747725,4.930559124985831,4.979170799255371,4.389787673950195,4.9491071701049805,119.18349903167493,0.05606883924618536,24,2026-07-01,0.40625,0.0005726039193723942,<1 px
NGA,NG030015,2026-09-01,2026-07-01,2,2,5.987816,5.987816,5.4639406,6.511691,4,23.951263,0.52387524,5.86352381782811,6.511691093444824,5.463940620422363,5.463940620422363,26.602301847543117,0.5089172353582638,5,2026-07-01,0.0625,0.020757515289696552,<1 px
NGA,NG029009,2026-09-01,2026-07-01,2,2,4.7975793,4.333419,4.333419,5.6098604,11,52.773373,0.6140267,4.758288607972523,5.609860420227051,4.333418846130371,4.333418846130371,49.478062176840375,0.6003992563802939,10,2026-07-01,0.171875,0.00818969100260135,<1 px
NGA,NG024005,2026-09-01,2026-07-01,2,2,5.234483,5.351094,4.5520883,5.862118,112,586.2621,0.4164988,5.233378215080448,5.862117767333984,4.552088260650635,5.351093769073486,591.1434989677274,0.4181087828808563,113,2026-07-01,1.75,0.00021105903286957613,1-4 px
NGA,NG030016,2026-09-01,2026-07-01,2,2,5.270177,5.4639406,4.6888857,5.4639406,4,21.080708,0.33560863,5.349213542608916,5.463940620422363,4.688885688781738,5.463940620422363,20.87538063666625,0.27524077653650303,4,2026-07-01,0.0625,0.014996942722970301,<1 px
NGA,NG028007,2026-09-01,2026-07-01,2,2,3.57166,3.5585246,3.5585246,3.7818284,17,60.718224,0.052542068,3.570173552652484,3.7818284034729004,3.5585246086120605,3.5585246086120605,62.90247654684788,0.049654360464023474,18,2026-07-01,0.265625,0.0004161782889514231,<1 px
NGA,NG019004,2026-09-01,2026-07-01,2,2,6.317693,6.2162037,5.5217266,7.854854,112,707.58167,0.6944433,6.293769381844726,7.854854106903076,5.184441089630127,6.216203689575195,705.781536554942,0.6949078891353078,112,2026-07-01,1.75,0.0037867649085313957,1-4 px
NGA,NG023008,2026-09-01,2026-07-01,2,2,5.112474,5.341602,4.393646,5.877366,70,357.87317,0.57312477,5.121650130441217,5.877366065979004,4.393645763397217,5.341601848602295,354.46978914752776,0.5742488467423653,69,2026-07-01,1.09375,0.0017948512679413161,1-4 px
NGA,NG014007,2026-09-01,2026-07-01,2,2,6.3080974,6.5542297,5.877366,6.5542297,11,69.38907,0.32560235,6.295290880967348,6.554229736328125,5.877366065979004,6.554229736328125,68.78021761158698,0.3289634831101264,11,2026-07-01,0.171875,0.0020301714162899148,<1 px
NGA,NG014008,2026-09-01,2026-07-01,2,2,6.2368054,6.161907,5.341602,6.5542297,10,62.368057,0.35106567,6.210745812362312,6.554229736328125,5.341601848602295,6.161907196044922,61.80704525117105,0.35082080450889247,10,2026-07-01,0.15625,0.0041783550978980195,<1 px
NGA,NG014009,2026-09-01,2026-07-01,2,2,5.9008827,5.877366,5.341602,6.5542297,6,35.405296,0.3516318,6.017778769922108,6.554229736328125,5.341601848602295,5.877366065979004,33.51249959172392,0.4090285816764441,6,2026-07-01,0.09375,0.01980992944023574,<1 px
NGA,NG012010,2026-09-01,2026-07-01,2,2,5.6167636,5.7976885,4.131945,7.1202917,13,73.01793,0.93632346,5.733477415553159,7.120291709899902,4.1319451332092285,5.7976884841918945,65.52895580993061,0.9300068367390137,11,2026-07-01,0.203125,0.020779549196829127,<1 px
NGA,NG004012,2026-09-01,2026-07-01,2,2,7.5852685,7.2192717,7.2192717,8.683258,8,60.682144,0.6339247,7.472207073580401,8.683258056640625,7.219271659851074,7.219271659851074,58.776240521694035,0.5534597378740803,8,2026-07-01,0.125,0.014905395427940142,<1 px
NGA,NG017007,2026-09-01,2026-07-01,2,2,9.117193,9.230904,8.776062,9.230904,4,36.468773,0.1969522,9.125602718090839,9.230903625488281,8.77606201171875,9.230903625488281,32.307086934526524,0.1918513840276476,4,2026-07-01,0.0625,0.0009224021133301313,<1 px
NGA,NG028008,2026-09-01,2026-07-01,2,2,4.712048,5.2937517,2.8378658,5.2937517,71,334.55542,0.8031364,4.721859193252631,5.2937517166137695,2.8378658294677734,5.2937517166137695,335.18849606103754,0.7949452849083782,71,2026-07-01,1.109375,0.00208215053255629,1-4 px
NGA,NG028009,2026-09-01,2026-07-01,2,2,4.263166,4.666711,3.6169639,4.666711,33,140.68448,0.5019263,4.217787237930351,4.979170799255371,3.6169638633728027,4.66671085357666,131.68201029759572,0.5139014126297684,31,2026-07-01,0.515625,0.010644380741835678,<1 px
NGA,NG028010,2026-09-01,2026-07-01,2,2,3.6169639,3.6169639,3.6169639,3.6169639,8,28.93571,0.0,3.6169638633728027,3.6169638633728027,3.6169638633728027,3.6169638633728027,25.117639801824225,0.0,7,2026-07-01,0.125,1.0126503412199375e-08,<1 px
NGA,NG028011,2026-09-01,2026-07-01,2,2,3.6169639,3.6169639,3.6169639,3.6169639,3,10.850891,0.0,3.6169638633728027,3.6169638633728027,3.6169638633728027,3.6169638633728027,16.876040684122472,0.0,5,2026-07-01,0.046875,1.0126503412199375e-08,<1 px
NGA,NG013009,2026-09-01,2026-07-01,2,2,6.1989207,6.511691,5.4639406,6.511691,12,74.387054,0.44382563,6.144681984655895,6.511691093444824,4.9491071701049805,6.511691093444824,75.94179427331571,0.4663657582019346,12,2026-07-01,0.1875,0.00874970304816216,<1 px
NGA,NG023009,2026-09-01,2026-07-01,2,2,5.6819544,6.169881,4.910279,6.806451,40,227.27817,0.6377281,5.672658876577548,6.806450843811035,4.910278797149658,6.1698808670043945,238.5788461446196,0.639070897076627,42,2026-07-01,0.625,0.001635972900882972,<1 px
NGA,NG003011,2026-09-01,2026-07-01,2,2,11.804955,11.804955,11.265425,12.344484,4,47.21982,0.5395298,11.724311063471482,12.344484329223633,11.265424728393555,11.265424728393555,43.8512044487602,0.5334688716638619,4,2026-07-01,0.0625,0.0068313633155329435,<1 px
NGA,NG010007,2026-09-01,2026-07-01,2,2,6.6530275,5.7976885,5.7976885,8.263053,17,113.10147,0.92264,6.5427691671541615,8.263052940368652,5.7976884841918945,5.7976884841918945,100.0156577641477,0.8809241067757976,15,2026-07-01,0.265625,0.016572655508464207,<1 px
NGA,NG010008,2026-09-01,2026-07-01,2,2,7.209587,7.1202917,5.7976885,8.263053,14,100.93422,0.68902683,7.334575225224857,8.263052940368652,5.7976884841918945,7.5227460861206055,104.41334334641965,0.6760473880088333,14,2026-07-01,0.21875,0.017336391838375296,<1 px
NGA,NG019005,2026-09-01,2026-07-01,2,2,4.867703,4.9552207,4.4131703,4.9928656,32,155.7665,0.21900475,4.857256521919985,4.992865562438965,4.413170337677002,4.955220699310303,151.33839873300008,0.22630934585194637,31,2026-07-01,0.5,0.002146079594423621,<1 px
NGA,NG017008,2026-09-01,2026-07-01,2,2,9.230904,9.230904,9.230904,9.230904,6,55.38542,0.0,9.230903625488281,9.230903625488281,9.230903625488281,9.230903625488281,54.58942516205934,0.0,6,2026-07-01,0.09375,4.0571510592491503e-08,<1 px
NGA,NG025011,2026-09-01,2026-07-01,2,2,1.8797405,1.8797405,1.8797405,1.8797405,1,1.8797405,0.0,2.6487060346045834,3.5585246086120605,1.8797404766082764,1.8797404766082764,4.03514836147977,0.8364323926277987,2,2026-07-01,0.015625,0.4090806867248875,<1 px
NGA,NG028012,2026-09-01,2026-07-01,2,2,3.7818284,3.7818284,3.7818284,3.7818284,4,15.127314,0.0,3.7818209496294704,3.7818284034729004,3.680814027786255,3.7818284034729004,18.03484785020881,0.0008676922154482265,5,2026-07-01,0.0625,1.970044576810778e-06,<1 px
NGA,NG013010,2026-09-01,2026-07-01,2,2,5.6098604,5.6098604,5.6098604,5.6098604,7,39.269024,0.0,5.609860420227051,5.609860420227051,5.609860420227051,5.609860420227051,43.61594305499011,0.0,8,2026-07-01,0.109375,3.6056246863339883e-09,<1 px
NGA,NG013011,2026-09-01,2026-07-01,2,2,6.5685105,6.806451,6.0761647,6.806451,35,229.89787,0.33686942,6.590165736471785,6.806450843811035,5.609860420227051,6.806450843811035,231.3258058200213,0.3302316745954448,35,2026-07-01,0.546875,0.003296826041731128,<1 px
NGA,NG009012,2026-09-01,2026-07-01,2,2,9.471789,9.452495,7.356599,10.678349,63,596.7227,0.89951485,9.484830921241299,11.328832626342773,7.356598854064941,9.452494621276855,609.8544157486567,0.9083512031796704,64,2026-07-01,0.984375,0.0013769226955224138,<1 px
NGA,NG003012,2026-09-01,2026-07-01,2,2,10.93084,10.93084,10.596254,11.265425,8,87.44672,0.3345852,10.996287905348272,11.265424728393555,10.596254348754883,11.265424728393555,94.21787353332411,0.328121563651416,9,2026-07-01,0.125,0.005987454335464769,<1 px
NGA,NG025012,2026-09-01,2026-07-01,2,2,3.2613902,3.7818284,2.220514,3.7818284,15,48.920853,0.7360106,3.222843673875214,3.7818284034729004,2.2205140590667725,3.7818284034729004,42.046452609280095,0.7485231784664053,13,2026-07-01,0.234375,0.01181904763336388,<1 px
NGA,NG003013,2026-09-01,2026-07-01,2,2,12.644646,12.344484,12.344484,13.094888,10,126.44646,0.3676211,12.679269192063023,13.094887733459473,12.344484329223633,12.344484329223633,138.7444946691562,0.37301849334170795,11,2026-07-01,0.15625,0.0027381701364374384,<1 px
NGA,NG003014,2026-09-01,2026-07-01,2,2,11.265425,11.265425,11.265425,11.265425,4,45.0617,0.0,11.265424728393555,11.265424728393555,11.265424728393555,11.265424728393555,42.596742641464516,0.0,4,2026-07-01,0.0625,2.4109738050594275e-08,<1 px
NGA,NG012011,2026-09-01,2026-07-01,2,2,8.220106,9.009129,6.878769,9.009129,27,221.94287,1.028759,8.187374832173319,9.00912857055664,6.8787689208984375,9.00912857055664,229.3272216700022,1.0336959933951755,28,2026-07-01,0.421875,0.003981842548828521,<1 px
NGA,NG033013,2026-09-01,2026-07-01,2,2,10.440164,10.28001,10.28001,11.56996,21,219.24344,0.2961456,10.414293776442737,11.56995964050293,9.802327156066895,10.280010223388672,223.58858266396038,0.265400158067645,21,2026-07-01,0.328125,0.0024779518365097295,<1 px
NGA,NG011007,2026-09-01,2026-07-01,2,2,8.00652,7.252134,7.252134,9.313639,22,176.14345,0.9883216,8.031261665292204,9.313638687133789,5.979588031768799,7.252133846282959,172.03614457254045,0.9941834787660621,21,2026-07-01,0.34375,0.0030901896569550964,<1 px
NGA,NG001005,2026-09-01,2026-07-01,2,2,10.22819,11.265425,8.776062,11.265425,12,122.73828,1.2272724,9.966314604001234,11.265424728393555,8.77606201171875,8.77606201171875,90.55062654263202,1.2434907290440005,9,2026-07-01,0.1875,0.02560329794409041,<1 px
NGA,NG030017,2026-09-01,2026-07-01,2,2,5.4639406,5.4639406,5.4639406,5.4639406,9,49.175465,0.0,5.463940620422363,5.463940620422363,5.463940620422363,5.463940620422363,50.05515618852587,0.0,9,2026-07-01,0.140625,3.737662037536857e-09,<1 px
NGA,NG029010,2026-09-01,2026-07-01,2,2,5.244286,5.157422,4.327811,5.8349886,32,167.81715,0.45563948,5.185840824832034,5.834988594055176,4.327810764312744,5.157422065734863,163.36982180366704,0.4476698971372373,32,2026-07-01,0.5,0.011144543826932057,<1 px
NGA,NG029011,2026-09-01,2026-07-01,2,2,4.882471,4.882471,4.882471,4.882471,19,92.76695,0.0,4.878530815970767,4.882471084594727,4.333418846130371,4.882471084594727,95.10392461326471,0.04634530819087039,19,2026-07-01,0.296875,0.0008070061305500424,<1 px
NGA,NG013012,2026-09-01,2026-07-01,2,2,6.511691,6.511691,6.511691,6.511691,3,19.535074,0.0,6.511691093444824,6.511691093444824,6.511691093444824,6.511691093444824,20.2225782216467,0.0,3,2026-07-01,0.046875,1.4350316119550253e-08,<1 px
NGA,NG030018,2026-09-01,2026-07-01,2,2,4.949107,4.949107,4.949107,4.949107,2,9.898214,0.0,4.9491071701049805,4.9491071701049805,4.9491071701049805,4.9491071701049805,11.283057997655987,0.0,2,2026-07-01,0.03125,3.437084321835436e-08,<1 px
NGA,NG030019,2026-09-01,2026-07-01,2,2,4.949107,4.949107,4.949107,4.949107,1,4.949107,0.0,4.9491071701049805,4.9491071701049805,4.9491071701049805,4.9491071701049805,6.905511215669549,0.0,1,2026-07-01,0.015625,3.437084321835436e-08,<1 px
NGA,NG034008,2026-09-01,2026-07-01,2,2,2.3894863,2.5002232,2.1864686,2.5002232,34,81.24253,0.14993848,2.3685993131534913,2.500223159790039,2.05837345123291,2.500223159790039,85.59026568417681,0.1638625217632752,36,2026-07-01,0.53125,0.008741203850597056,<1 px
NGA,NG024006,2026-09-01,2026-07-01,2,2,4.8217435,4.5520883,4.5520883,5.351094,17,81.96964,0.36806047,4.8098621237909756,5.351093769073486,4.552088260650635,4.552088260650635,71.30860480746996,0.36911273072714507,15,2026-07-01,0.265625,0.002464124482985175,<1 px
NGA,NG024007,2026-09-01,2026-07-01,2,2,5.2911243,5.351094,5.1412005,5.351094,7,37.03787,0.0948201,5.284299439101965,5.351093769073486,5.141200542449951,5.351093769073486,42.60280213226747,0.09776602130359625,8,2026-07-01,0.109375,0.0012898696970764,<1 px
NGA,NG024008,2026-09-01,2026-07-01,2,2,5.1412005,5.1412005,5.1412005,5.1412005,4,20.564802,0.0,5.141200542449951,5.141200542449951,5.141200542449951,5.141200542449951,25.16583089355254,0.0,5,2026-07-01,0.0625,8.256816887379122e-09,<1 px
NGA,NG028013,2026-09-01,2026-07-01,2,2,3.5541322,3.3598118,3.3598118,4.163625,57,202.58553,0.31576428,3.5369137456918707,4.273858070373535,3.359811782836914,3.359811782836914,209.5977843893434,0.29737157150113264,59,2026-07-01,0.890625,0.0048446296702552355,<1 px
NGA,NG021015,2026-09-01,2026-07-01,2,2,3.3395123,3.2747605,2.6884463,3.546186,28,93.50635,0.22204567,3.3482674133778256,3.5461859703063965,2.688446283340454,3.2747604846954346,87.97265658528423,0.20594781118601158,26,2026-07-01,0.4375,0.0026216742420219984,<1 px
